ANOMES,ANOEXERCICIO,MES,NOMEORGAO,CNPJORGAO,TIPOADMINISTRACAO,TIPOPODER,RECEITAPREVISTAATUALIZADA,NATUREZARECEITA
201501,2015,Jan,"SUPERINTENDÊNCIA EXECUTIVA DE EDUCAÇÃO  ",,Direta,Executivo,1666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,7500.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2083.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS  DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"GAB. DO COMANDANTE GERAL DA P.M.",1409671000173,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS  DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",,Indireta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS  DOS MUNICÍPIOS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,15666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS  DOS MUNICÍPIOS"
201501,2015,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,14000.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS  DOS MUNICÍPIOS"
201501,2015,Jan,"GABINETE SEC. DA EDUCACAO",1409705000120,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS  DOS MUNICÍPIOS"
201501,2015,Jan,"AG. GOIANA  SIST.  EXEC.  PENAL - AGESEP",13199944000181,Indireta,Executivo,325000.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",,Indireta,Executivo,2085500.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,325000.0,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,2456749.97,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER LEGISLATIVO",,N/A,N/A,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,METAGO,1535210000147,Indireta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS COM OUTRAS ENTIDADES"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,6666.66,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"GAB. DO DEFENSOR PÚBLICO DO ESTADO",13635973000149,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,TRANSURB,2102168000133,Indireta,Executivo,4166.67,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DE INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,15833.31,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"GAB. DO COMANDANTE GERAL DA P.M.",1409671000173,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"GAB. DO DEFENSOR PÚBLICO DO ESTADO",13635973000149,Direta,Executivo,833.33,"OUTRAS TRANSFERÊNCIAS DE CONVÊNIOS DOS MUNICÍPIOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,833.33,"OUTRAS TRANSFERÊNCIAS DE PESSOAS JURÍDICAS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,2083.33,"OUTRAS TRANSFERÊNCIAS DOS MUNICÍPIOS"
201501,2015,Jan,"FUNDO DE TRANSPORTES - FT  ",,Indireta,Executivo,2083.33,"OUTRAS TRANSFERÊNCIAS DOS MUNICÍPIOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,833.33,"OUTRAS TRANSFERÊNCIAS E INSTITUIÇÕES PRIVADAS"
201501,2015,Jan,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",,Indireta,Executivo,52583.33,"OUTROS SERVIÇOS ADMINISTRATIVOS"
201501,2015,Jan,EMATER,,Indireta,Executivo,11333.33,"OUTROS SERVIÇOS AGROPECUÁRIOS"
201501,2015,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,250.0,"OUTROS SERVIÇOS DE SAÚDE"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,9166.67,"OUTROS SERVIÇOS EDUCACIONAIS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,9166.67,"OUTROS SERVIÇOS EDUCACIONAIS"
201501,2015,Jan,EMATER,,Indireta,Executivo,41250.0,"RECEITA AGROPECUÁRIA"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,41250.0,"RECEITA AGROPECUÁRIA"
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,65000.0,"RECEITA DA CESSÃO DE DIREITOS"
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,65000.0,"RECEITA DA CESSÃO DE DIREITOS DE OPERACIONALIZAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,130000.0,"RECEITA DA CESSÃO DE DIREITOS DE OPERACIONALIZAÇÃO DE PAGAMENTO"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,130000.0,"RECEITA DA CESSÃO DE DIREITOS DE OPERACIONALIZAÇÃO DE PAGAMENTO"
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,130000.0,"RECEITA DA CESSÃO DE DIREITOS DE OPERACIONALIZAÇÃO DE PAGAMENTO"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"RECEITA DA DÍVIDA  ATIVA DE OUTROS TRIBUTOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.864941666E7,"RECEITA DA DÍVIDA ATIVA"
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,10083.33,"RECEITA DA DÍVIDA ATIVA"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,83.33,"RECEITA DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,6083.33,"RECEITA DA DÍVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,-4.094158333E7,"DEDUÇÕES DAS TRANSFERÊNCIAS INTERGOVERNAMENTAIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-250.0,"DEDUÇÕES DE OUTRAS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,-904333.34,"DEDUÇÕES DE OUTRAS RECEITAS CORRENTES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,-904333.34,"DEDUÇÕES DE OUTRAS RECEITAS CORRENTES"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,23083.32,"DEMAIS CONTRIBUIÇÕES SOCIAIS"
201501,2015,Jan,"FUNDO DE ASSISTÊNCIA SOCIAL - FEAS",,Direta,Executivo,12083.33,"DEMAIS CONTRIBUIÇÕES SOCIAIS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,144916.65,"DEMAIS MULTAS"
201501,2015,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,29166.670000000002,"DEMAIS MULTAS"
201501,2015,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,133333.33000000002,"DEMAIS MULTAS"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,2083.33,"DEMAIS MULTAS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,5532000.0,"DEMAIS OPERAÇÕES DE CRÉDITO INTERNAS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,5532000.0,"DEMAIS OPERAÇÕES DE CRÉDITO INTERNAS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,5532000.0,"DEMAIS OPERAÇÕES DE CRÉDITO INTERNAS"
201501,2015,Jan,"AGÊNCIA GOIANA DE TRANSPORTES E OBRAS",,Indireta,Executivo,1.413166667E7,"DEMAIS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1566666.67,"DEMAIS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,2.652724998E7,"DEMAIS RECEITAS"
201501,2015,Jan,FOMENTAR,,Direta,Executivo,666.67,"DEMAIS RECEITAS"
201501,2015,Jan,FUNDEMETRO,,Direta,Executivo,3333.33,"DEMAIS RECEITAS"
201501,2015,Jan,FUNDER,,Direta,Executivo,3666.67,"DEMAIS RECEITAS"
201501,2015,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,1395083.33,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO DE ARTE E CULTURA DE GOIÁS",,Direta,Executivo,233333.33000000002,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO DE MODERNIZACAO DO MINIST PUBLICO",7004223000176,Direta,N/A,38000.0,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO DE TRANSPORTES - FT  ",,Indireta,Executivo,1.2E7,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO ESPECIAL DE COMUNICAÇÃO - FECOM  ",,Direta,Executivo,3458333.33,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,10333.33,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,375000.0,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO ESTADUAL DE CIENCIA E TECNOLOGIA",743928000166,Direta,Executivo,33333.33,"DEMAIS RECEITAS"
201501,2015,Jan,"FUNDO ESTADUAL DE DESENVOL.DO NORDESTE",4916251000171,Direta,Executivo,5000000.0,"DEMAIS RECEITAS"
201501,2015,Jan,FUNPRODUZIR,,Direta,Executivo,583.33,"DEMAIS RECEITAS"
201501,2015,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,71500.0,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,305666.67,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER LEGISLATIVO",,N/A,N/A,123833.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,305666.67,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"FUNDO ESP DA ESCOLA CANDIDO SANTIAGO",7880481000116,Direta,Executivo,10666.67,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,83.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"FUNDO MODERN. APRIMOR. FUNC. ASS. LEG.",7766390000154,Direta,Legislativo,123833.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,TRANSURB,2102168000133,Indireta,Executivo,83.33,"DEMAIS RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,83.33,"DEMAIS SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,166.66,"DEMAIS SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,83.33,"DEMAIS SERVIÇOS"
201501,2015,Jan,FUNDER,,Direta,Executivo,83.33,"DEMAIS SERVIÇOS"
201501,2015,Jan,EMATER,,Indireta,Executivo,253333.33000000002,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,297333.32,"DEMAIS SERVIÇOS DE CONSULTORIA, ASSISTÊNCIA TÉCNICA E ANÁLISE DE PROJETOS"
201501,2015,Jan,"AG. GOIANA DE REG. CONT. E FISC. S.PUBL",3537650000169,Indireta,Executivo,16000.0,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,CRISA,1557131000137,N/A,N/A,29083.33,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,"JUNTA COMERCIAL DO ESTADO - JUCEG",,Indireta,Executivo,29083.33,"DEMAIS TAXAS PELA PRESTAÇÃO DE SERVIÇOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,14083.33,"DEMAIS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,12333.33,"DEMAIS TAXAS PELO EXERCÍCIO DO PODER DE POLÍCIA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,4999.99,"DEMAIS TRANSFERÊNCIAS DA UNIÃO"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,166.66,DIVIDENDOS
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,2166.66,DIVIDENDOS
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,166.66,DIVIDENDOS
201501,2015,Jan,"FUNDO ESP.DE GERACAO DE EMPREG.E RENDA",3198567000102,Direta,Executivo,1250000.0,"DOAÇÕES DE PESSOAS JURÍDICAS"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,8683333.34,"EMOLUMENTOS E CUSTAS EXTRAJUDICIAIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.784E7,"EMOLUMENTOS E CUSTAS JUDICIAIS"
201501,2015,Jan,FUNDESP-PJ,2050330000117,Direta,Judiciário,1.783333334E7,"EMOLUMENTOS E CUSTAS JUDICIAIS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,215083.33000000002,"EMOLUMENTOS FOMENTAR"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.7609E7,"ICMS DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,8.434483333E7,"IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OS RENDIMENTOS DO TRABALHO"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,8.434483333E7,"IMPOSTO S/ A RENDA E PROVENTOS  DE  QUALQUER NATUREZA"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,8.434483333E7,"IMPOSTO S/ A RENDA E PROVENTOS  DE  QUALQUER NATUREZA"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL  E  I"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,3.418241667E7,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL  E  I"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,1.18614825E9,"IMPOSTO S/ OPERAÇÕES RELATIVAS A CIRCULAÇÃO DE MERCADORIAS E S/ PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE INTERESTADUAL E INT"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.8879091667E8,"IMPOSTO SOBRE O PATRIMÔNIO E A RENDA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.751608333E7,"IMPOSTO SOBRE TRANSMISSÃO"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.751608333E7,"IMPOSTO SOBRE TRANSMISSÃO"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,1.37493916667E9,IMPOSTOS
201501,2015,Jan,"FUNDO ESPECIAL DE SAUDE - FUNESA",544963000156,Direta,Executivo,6916666.67,IMPOSTOS
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,1.18614825E9,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,4.109908334E7,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO"
201501,2015,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,6916666.67,"IMPOSTOS S/ A PRODUÇÃO E A CIRCULAÇÃO"
201501,2015,Jan,"JUNTA COMERCIAL DO ESTADO - JUCEG",,Indireta,Executivo,2166.67,INDENIZAÇÕES
201501,2015,Jan,"AGENCIA GOIANA DE TURISMO",3549463000103,Indireta,Executivo,833.33,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,3382333.31,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,650499.99,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,3258499.98,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,530500.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,FUNDER,,Direta,Executivo,2416.67,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"FUNDO DE PREVIDÊNCIA ESTADUAL",4050973000196,Direta,Executivo,833.33,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"FUNDO FIN. PREV. MILITAR",18798607000124,Indireta,Executivo,333.33,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"FUNDO SOCIAL DE LOTERIA",4354889000166,Direta,Executivo,83.33,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,FUNPRODUZIR,,Direta,Executivo,1000.0,"INDENIZAÇÕES E RESTITUIÇÕES"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,174750.0,"INSCRIÇÃO AO CONCURSO VESTIBULAR"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,174750.0,"INSCRIÇÃO AO CONCURSO VESTIBULAR"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,745500.0,"IPVA DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,267333.33,"ITCD DA DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,83.33,"JUROS DE CONTRIBUIÇÃO AO PROTEGE"
201501,2015,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,83.33,"JUROS DE CONTRIBUIÇÃO AO PROTEGE"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,496583.33,"JUROS DE MORA ICMS"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,80416.67,"JUROS DO IPVA - DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,83.33,"JUROS PREVISTOS EM CONTRATOS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,499.99,"JUROS PREVISTOS EM CONTRATOS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,479416.67,"MULTA DE MORA DO IPVA"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,3245416.67,"MULTA DO ICMS -  DÍVIDA ATIVA"
201501,2015,Jan,"ESTADO DE GOIAS - ADMINISTRACAO DIRETA",,N/A,N/A,5048083.33,"MULTA ICMS AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - FUNDOS ESPECIAIS",,N/A,N/A,507833.33,"MULTA ICMS AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,5555916.66,"MULTA ICMS AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,461166.67,"MULTA IPVA AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,26833.33,"MULTA ITCD AUTO DE INFRAÇÃO"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,24666.66,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - TESOURO ESTADUAL",1409655000180,N/A,Executivo,416.67,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS-ADMINISTRACAO INDIRETA",,N/A,N/A,3416.66,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"FUNDO EST.PROT.DEFESA CONSUMIDOR-FEDC",,Direta,Executivo,12833.33,"MULTAS  E JUROS  DE MORA DE OUTRAS RECEITAS"
201501,2015,Jan,"ESTADO DE GOIAS - PODER EXECUTIVO",,N/A,N/A,339333.33,"MULTAS APLICADAS PELO PROCON (LEI N. 12.207/93)"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,61416.67,"MULTAS APLICADAS PELO TCM (LEI N. 13.619)"
201501,2015,Jan,"FUNDO ESP. DE REAPARELHAMENTO DO T.C.M.",6881263000133,Direta,Legislativo,61416.67,"MULTAS APLICADAS PELO TCM (LEI N. 13.619)"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,82166.67,"MULTAS APLICADAS PELO TCM (LEI N. 14773/2004)"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,83.33,"MULTAS DE CONTRIBUIÇÃO AO PROTEGE"
201501,2015,Jan,EMATER,,Indireta,Executivo,250.0,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"ESTADO DE GOIAS",,N/A,N/A,1.630174997E7,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO EST. DE SEGURANCA PUBLICA-FUNESP",2658753000114,Direta,Executivo,290583.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO EST. PROT. E DEF. DO CONSUMIDOR",74159245000100,Direta,Executivo,249.99,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO ESTADUAL DE SAUDE- FES",544963000156,Direta,Executivo,83.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO PENITENCIARIO EST. GO - FUNPES/GO",10879198000189,Direta,Executivo,339333.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,FUNMINERAL,,Direta,Executivo,416.67,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"GOIÁS PREVIDÊNCIA",11991625000189,Indireta,Executivo,83.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,133333.33000000002,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"UNIVERSIDADE ESTADUAL DE GOIÁS - UEG  ",,Indireta,Executivo,2083.33,"MULTAS DE OUTRAS ORIGENS"
201501,2015,Jan,"FUNDO EST. DE SEGURANÇA PÚBLICA-FUNESP",2658753000114,Direta,Executivo,166.66,"MULTAS E  JUROS DE  MORA DE OUTROS TRIBUTOS"
201501,2015,Jan,"AGÊNCIA GOIANA DE COMUNICAÇÃO",3520902000147,Indireta,Executivo,83.33,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"DEP. EST. DE TRANSITO DE GOIAS- DETRAN",2872448000120,Indireta,Executivo,3035000.0,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"ESTADO DE GOIAS - PODER JUDICIARIO",,N/A,N/A,82916.67,"MULTAS E JUROS DE MORA"
201501,2015,Jan,FOMENTAR,,Direta,Executivo,2166.67,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO PENITENCIARIO EST. GO - FUNPES/GO",10879198000189,Direta,Executivo,352166.67,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"FUNDO PREVIDENCIÁRIO",18867918000106,Indireta,Executivo,416.67,"MULTAS E JUROS DE MORA"
201501,2015,Jan,FUNEBOM,14786724000117,Indireta,Executivo,10750.0,"MULTAS E JUROS DE MORA"
201501,2015,Jan,FUNMINERAL,,Direta,Executivo,583.33,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"INST.DE ASSIST.SERV.PUB. ESTADO DE GOIAS",1246693000160,Indireta,Executivo,133333.33000000002,"MULTAS E JUROS DE MORA"
201501,2015,Jan,"PROTEGE GOIAS",6084202000145,Direta,Executivo,333.33,"MULTAS E JUROS DE MORA"
